704183;PODLOŽKA ZA STEKLO 100x36x3 mm;;;
704184;PODLOŽKA PVC 100X40X3MM;;;
704190;SPOJKA FIKSNA ZA K745 SL50;;;
704191;KIT AGGIUNT.MENS.CASSETTO TRAV.K746 SL50;;;
704195;PODLOŽKA ZA STEKLO 38X4 FP SL50;;;
704212;ŠKARJE ZA POTISNO OKNO (PAR);;;
704215;ŠKARJE ODPIRANJE VEN;;;
704217;ŠKARJE ZA IZRIVNO OKNO(PAR);;;
704221;ŠKARJE OMEJILNE ZA POTISNO OKNO (PAR);;;
704222;ŠKARJE OMEJILNE ZA POTISNO OKNO (PAR);;;
704223;"CP BRACCI LIMITATORI A SCATTO 12""""";;;
704250;GRT ZA STREŠNO OKNO;;;
704251;EL.MOTOR ZA STREŠNO OKNO;;;
705538;*TEČAJI D+DK KOMPLET - DESNI (PREKRITA);;;
708100;### NOVA 708110 + 710408 + 710400;;;
708101;### NOVA 708111 + 710408 + 710400;;;
708102;### NOVA 708112 + 710408 + 710400;;;
708103;### NOVA 708113 + 710408 + 710400;;;
708104;### NOVA 708114 + 710408 + 710400;;;
708105;### NOVA 708115 + 710408 + 710400;;;
708106;GARNITURA ŠESTKRILNO SC140;;;
708110;OSNOVNA GRT DVOKRILNO SC140;;;
708111;GRT DVOKRILNO DRSNO - ENO K FIKSNO SC140;;;
708112;GRT 3KRILNO(2POM+1F)SC140;;;
708113;GRT. ZA 4KRILA SC140;;;
708114;GRT 4-KRILNO ( 2F ) SC140;;;
708115;KIT ZA TROKRILNO SC140;;;
708116;GRT 6-KRILNO TROTIRNO SC140;;;
708200;### NOVA 708201;;;
708201;MEH. DVIŽNO DRSNO SC140 1314-1812 300KG;;;
708203;### NOVA 708204;;;
708204;MEH. DVIŽNO DRSNO SC140 2114-2612 300KG;;;
708210;### NOVA 708211;;;
708211;MEH. DRSNO SC140 1314-1812 250KG;;;
708213;### NOVA 708214;;;
708214;MEH. DRSNO SC140 2114-2612 250KG;;;
708215;### NOVA K200 + 708216;;;
708216;OKOVJE ZA ZAPIRANJE SC140;;;
708217;### NOVA 708222;;;
708218;PODALJŠEK ZA KOMANDNO LETEV;;;
708219;DISTANČNIK SC140;;;
708220;### NOVA 708226;;;
708221;### NOVA 708227;;;
708222;VOZIČKI ZA SC DVIŽNO 400KG (PAR);;;
708224;PODALJŠEK ZA KLJUČAVNICO SC140;;;
708225;DISTANČNIK ZA KLJUČAVNICO SC170/140;;;
708226;POVEZOVALNA LETEV L=1700;;;
708227;POVEZOVALNA LETEV L=2204;;;
708230;DODATEK ZA K189;;;
708241;### GLEJ NOV KATALOG KLJUK;;;
708248;### GLEJ NOV KATALOG KLJUK;;;
708261;### GLEJ NOV KATALOG KLJUK;;;
708268;### GLEJ NOV KATALOG KLJUK;;;
708271;### GLEJ NOV KATALOG KLJUK;;;
708281;### GLEJ NOV KATALOG KLJUK;;;
708290;KOLESA SC140 (PAR);;;
708295;GRT ZA PRITRDITEV LABIRINTA SC140;;;
708295N;VIJAKI ZA PRITRDITEV LABIRINTA ČRNI;;;
708301;### GLEJ NOV KATALOG KLJUK;;;
708305;### GLEJ NOV KATALOG KLJUK;;;
708308;### GLEJ NOV KATALOG KLJUK;;;
708311;### GLEJ NOV KATALOG KLJUK;;;
708315;### GLEJ NOV KATALOG KLJUK;;;
708318;### GLEJ NOV KATALOG KLJUK;;;
708321;### GLEJ NOV KATALOG KLJUK;;;
708325;### GLEJ NOV KATALOG KLJUK;;;
708328;### GLEJ NOV KATALOG KLJUK;;;
708331;### GLEJ NOV KATALOG KLJUK;;;
708335;### GLEJ NOV KATALOG KLJUK;;;
708338;### GLEJ NOV KATALOG KLJUK;;;
708343;### GLEJ NOV KATALOG KLJUK;;;
708346;### GLEJ NOV KATALOG KLJUK;;;
708353;### GLEJ NOV KATALOG KLJUK;;;
708356;### GLEJ NOV KATALOG KLJUK;;;
708363;### GLEJ NOV KATALOG KLJUK;;;
708366;### GLEJ NOV KATALOG KLJUK;;;
708373;### GLEJ NOV KATALOG KLJUK;;;
708376;### GLEJ NOV KATALOG KLJUK;;;
708383;### GLEJ NOV KATALOG KLJUK;;;
708386;### GLEJ NOV KATALOG KLJUK;;;
708390;### GLEJ NOV KATALOG KLJUK;;;
708392;### GLEJ NOV KATALOG KLJUK;;;
708393;### GLEJ NOV KATALOG KLJUK;;;
708394;### GLEJ NOV KATALOG KLJUK;;;
708395;### GLEJ NOV KATALOG KLJUK;;;
708397;### GLEJ NOV KATALOG KLJUK;;;
708401;PODLOŽKA ZUNANJA ZA KLJUKO;;;
708405;PLOŠČICA ZA PRITRDITEV KLJUKE IWL;;;
708408;IWL ZUNANJA PLOŠČICA ZA KLJUKO;;;
708680;VOGALNA SPOJKA ZA OKVIR SC156;;;
708681;GUMA ZA PRITRDITEV K2415 SC156;;;
708682;SPOJKE ZA OKVIR 90° SC156;;;
708721;### NOVA H02600;;;
708724;### NOVA H02601;;;
708725;### NOVA H02602;;;
708729;KOLESA IN KLJUČAVNICA SC156;;;
708731;### NOVA H02400;;;
708900;VOGALNIK - TESNILO 809941;;;
709076;ČEPI DX ZA K2413;;;
709086;ČEPI SX ZA K2413;;;
709090;###UPORABI 709096;;;
709096;ČEPI DX ZA K2404;;;
709100;###UPORABI 709106;;;
709106;ČEPI SX ZA K2404;;;
709116;ČEPI DX ZA DVOKRILNO SC156;;;
709126;ČEPI SX   DVOKRILNO SC156;;;
709136;ČEPI PRAG DX ZA SREDI.KRILO SC156 7035;;;
709146;TAPPI SP. E SO. SX-ANTA C. RAL7035 SC156;;;
709150;ČEPI ZAKLJUČNI DX KRILO OKVIR;;;
709160;ČEPI ZAKLJUČNI SX KRILO OKVIR;;;
709170;ZAKLJUČNI ČEPI SC156 DX;;;
709180;ČEPI ZAKLJUČNI KRILO IN OKVIR SX;;;
709190;ČEPI ZA DVOKRILNO SC156;;;
709200;ČEPI ZA KRILO-OKVIR SX SC156;;;
709230;### NOVA 709235+709236;;;
709231;ČEPI-VODILO KRILA ZA DVOKRILNO;;;
709232;T-SPOJKA ZA K2404;;;
709233;CLIP DI RITEGNO PROF. DI FIN. ANTA SC156;;;
709235;VODILO ZA KRILO SC156;;;
709236;ČEPI ZA RAZŠIRITEV SC156;;;
709237;POVEZOVALNA LETEV PVC PROFILA 800150;;;
709238;POVEZOVALNA LETEV PVC PROFILA 800151;;;
709239;SPONKA ZA  K2421;;;
709240;ČEPI ZA OJAČITEV;;;
709241;### NOVA H02500;;;
709242;PROTIVLOMNO SC156;;;
709243;### NOVA 2 X 709242;;;
709245;DRENAŽNIKI ZA DVOKRILNO SC156;;;
709246;PROTIVLOMNO SC156;;;
709247;PROTIVLOMNO SC156;;;
709248;PROTIVLOMNO SC156;;;
709249;PROTIVLOMNO SC156;;;
709250;POKROVČEK ZA STULP SC156 ČRN;;;
709260;CENTRALNI ČEP SC156 DX;;;
709270;ČEP CENTRALNI SC156;;;
709280;ČEP CENTRALNI SPODNJI SC156;;;
709290;ČEP CENTRALNI SPODNJI SC156;;;
709300;ČEPI ZA k2411 SC156;;;
709390;POKROVČEK ZUNANJI ZA POKR.PROF.SL60;;;
709608;VZMET (100 KOS);;;
709609;OMEJEVALEC ODPIRANJA SC156;;;
709610;ZAPIRALO-ENOKRILNO SC 95 (1 GAR);;;
709616;ČEP FI 10,3 ČRN;;;
709617;ČEP FI 10,3 BEL;;;
709636;KIT OKOVJA SC70 - DVOKRILNO;;;
709637;KIT OKOVJA SC70 -TROKRILNO;;;
709638;KIT OKOVJA SC70 - ŠTIRIKRILNO;;;
709639;GARNITURA 6 KRILNO SC70;;;
709646;VOGALNIKI DODATNI TROKRILNO SC70;;;
709647;DRENAŽNIK DODATNI SC70;;;
709648;COPPIA TAPPI TERMINALI PER K244;;;
709649;DRENAŽNIK;;;
709653;KIT ZAPAH-TROROČIČNI CE;;;
709729;ZAKLEPA SREDINSKE KLJUČAVNICE SC140/156;;;
709998;DRŽALO ZA PLOČEVINO;;;
710000;KOTNIK - MAJHEN ZA PODBOJ;;;
710004;KOTNIK SPIN. KRILO SREDNJA;;;
710005;VOGALNA SPOJKA ZA IWL;;;
710008;***KOTNIK ZA KRILO;;;
710010;KOTNIK  ZA PODBOJ ZA VTISKOVANJE - MAJHE;;;
710022;KOTNIK ZUNANJI ZA PODBOJ - VELIK 29.8MM;;;
710023;KOTNIK ZUNANJI ZA KRILO - MAJHEN 16.4MM;;;
710024;KOTNIK ZUNANJI ZA KRILO -SREDNJI 24.4MM;;;
710030;### NOVA 710407 + 710400;;;
710032;### NOVA 710402;;;
710033;### NOVA 710408;;;
710034;### NOVA 710404;;;
710036;KOTNIK ZUNANJI ZA PODBOJ MAJHEN 50IWS;;;
710038;### NOVA 710410 + 710409;;;
710039;### NOVA 710411;;;
710041;KOTNIK NOTRANJI PORAVNALNI ZA KRILO;;;
710054;VOGALNIK PORAVNALNI ZA OKVIR 50IW;;;
710055;KOTNIK PORAVNALNI ZA KRILO;;;
710060;KOTNIK MAJHEN ZA PODBOJ 45N;;;
710062;KOTNIK VELIK ZA PODBOJ 45N;;;
710063;KOTNIK ZA KRILO MAJHEN 45N;;;
710066;KOTNIK ZA PODBOJ 45N;;;
710080;KOTNIK NA GUMB ZA PODBOJ MAJHEN 45N;;;
710082;KOTNIK NA GUMB ZA PODBOJ VELIK 45N;;;
710083;KOTNIK NA GUMB ZA KRILO MAJHEN 45N;;;
710084;VOGALNIK ZA KRILO 50PI;;;
710086;KOTNIK NA GUMB ZA KRILO 45N;;;
710087;VOGALNI KOTNIK ZA K722;;;
710090;KOTNIK ZA ŠTIFTANJE-50IWood;;;
710091;KOTNIK ZA ŠTIFTANJE OKVIR 50IWOOD;;;
710092;KOTNIK ZA ŠTIFTANJE - KRILO 50IWOOD;;;
710093;VOGALNIK- 50IWOOD;;;
710099;ZATIČ 8*17MM;;;
710100;VOGALNIK NA VTISKOVANJE OKVIRJEV 14,6;;;
710101;PAZI***VOGALNIKI ZA VTISKOVANJE;;;
710102;PAZI***KOTNIK;;;
710103;VOG. SPOJKA ZUN. KRILO IWOOD;;;
710120;VOGALNA SPOJKA PREGIBNA;;;
710121;SPOJKA VOGALNA PREGIBNA;;;
710122;VOGALNIK S SPREMENLJ.KOTOM TUB=42,H=14,6;;;
710123;VOGALNA SPOJKA PREGIBNA;;;
710130;VOGALNIK NA VIJAK OKVIRJA IN KRILA BLIN.;;;
710131;;;;
710132;VOGALNIK VELIK BLINDAL 60;;;
710133;;;;
710150;KIT DI GIUNZIONE FERRAM. (GIUNZ+PIATT);;;
710151;###ZANCHE 125MX25MM PER CONTROTELAIO;;;
710180;VOGALNIK PORAVNALNI 50PI;;;
710181;SPOJ ZA K723 IN K724;;;
710182;KOTNIK ZA PRITRDITEV VODILA 50PI;;;
710183;SPODNJE VODILO 50PI DRSNO;;;
710184;PVC ZASKOČKA 50PI;;;
710185;KOTNIKI ZA K719 50PI;;;
710186;SPOJKA ZA K719 DRSNO - STEKLO;;;
710190;NASADI ZA K719- 50PI (PAR);;;
710196;NASADI ZA K719- 50PI (PAR)TITAN;;;
710205;TESNILO PREČKA-OKVIR 77IW;;;
710210;### NOVA 710274;;;
710211;### NOVA 710265;;;
710212;SPOJNIK ZA KRILO 50IW (PAR);;;
710213;SPOJNIK ZA PODBOJ 50IW (PAR);;;
710215;### NOVA 710269;;;
710217;### NOVA 710275;;;
710218;### NOVA 710270;;;
710219;ZUN. SPOJNIK ZA K1518,K1519;;;
710224;### NOVA 710269;;;
710225;### NOVA 710271;;;
710227;T-SPOJKA PAR 50IWOOD;;;
710230;SPOJKA ZA PREČKO 77IS;;;
710232;SPOJNIK ZA KRILO 50IW (PAR);;;
710235;### NOVA 710272;;;
710238;TESNILO ZA PREČKO;;;
710239;TESNILO ZA PREČKO;;;
710240;SPOJNIK ZA PODBOJ 14.6 45N (PAR);;;
710241;SPOJNIK ZA PODBOJ 16.4 45N (PAR);;;
710242;SPOJNIK ZA PODBOJ VELIK 45N (PAR);;;
710243;T SPOJNIK ZA PREČKO - OKVIR;;;
710244;T - SPOJKA 16.4mm (par);;;
710245;T - SPOJKA 32.4mm (par);;;
710248;### UPORABI 710245;;;
710253;SPOJNIK ZA COKUL 45N (PAR);;;
710260;VIJAK SAMOREZNI TCEI 8X30 TROPICALIZZAT;;;
710261;;;;
710262;;;;
710263;;;;
710264;;;;
710265;T SPOJKA;;;
710266;CP CAVALL. TRAV. STIP. TUB. 16.4MM 50IW;;;
710267;CP CAVALL.TRAV.STIP.MAGG.TUB.32.4MM 50IW;;;
710268;CP CAVALL. TRAV. BATT. TUB. 16.4MM 50IW;;;
710269;SPOJNIK ZA PODBOJ;;;
710270;SPOJNIK ZA PODBOJ 32.4MM;;;
710271;SPOJKA ZA PREČKO19MM (PAR);;;
710272;SPOJKA ZA PREČKO V KRILU;;;
710273;SPOJKA ZA  K1735;;;
710274;T SPOJNIK ZA PREČKO - OKVIR 77IS;;;
710275;SPOJNIK ZA PODBOJ 23MM;;;
710276;CP CAV.TRAV.BATT. TUB. 16.4MM 50-80IWOOD;;;
710278;CP CAV.TRAV.TUB.19 BATT.STOND.56-67-77IW;;;
710279;CP CAV.TRAV. 32.4 BATT.STOND.56-67-77IW;;;
710290;KOTNIK ZA K703 DRSNO 50PI;;;
710292;PREJEMNIK ZA STEKLENO KRILO 50PI;;;
710301;ROČAJ ZA DRSNO 50PI  PAR;;;
710320;NOSILEC MASKE 77IR;;;
710390;#VOG. SPOJ. ZUN. (NA KOS - 10) 200-CF;;;
710391;### NOVA 710103;;;
710392;ZATIČ FI3MM S POD.;;;
710400;VIJAKI ZA VOGALNE SPOJKE;;;
710401;ZATIČ FI 8X14;;;
710402;VOG. SPOJ. ZA OKVIR UNIVERZALNA;;;
710404;VOGALNA SPOJKA ZA KRILO 24,4MM;;;
710407;VOG. SPOJKA ZA OKVIR 77IS;;;
710408;VOG. SPOJKA ZA KRILO TT;;;
710409;ZATIČ FI 5MM;;;
710410;VOGALNA SPOJKA ZUNANJA 29,8MM;;;
710411;VOGALNA SPOJKA ZUNANJA 13,8MM;;;
710415;SQUADRETTA EST. STIPITE RISTRUTTURAZIONE;;;
710417;GRANI PER SQUADRETTA 710415;;;
710420;VOGALNA SPOJKA ZA K2404;;;
710600;VIJAK ZA PVC 77IR;;;
710601;VIJAKI TORX ZA T-SPOJKE;;;
711011H;## NI ZALOGE!!!! NASAD 63/70IW - A1K;;;
711012;NASAD 63/70IW - B15K;;;
711015H;NASAD 63/70IW - ČRNO;;;
711017;NASAD 63/70IW - BARVANO RAL;;;
7110171013;CERNIERE PETTINE IW  RAL.1013;;;
711018H;NASAD 63/70IW - RAL9010;;;
711019;NASAD 63/70IW - VIV21;;;
711021;NASAD DVOKRILNO + 3. KRILO - A1K (PAR);;;
711031H;NASAD + 3. KRILO - A1K (PAR) (UPORABI H48317-S1,B1+H47502);;;
711034;NASAD + 3. KRILO - E28K (PAR);;;
711037;NASAD + 3. KRILO - BARVANO RAL;;;
711038H;NASAD + 3. KRILO - RAL9010 (PAR);;;
711051H;NASAD + 3. KRILO 50IW - A1K (PAR);;;
711054;NASAD + 3. KRILO 50IW - E28K (PAR);;;
711058H;NASAD + 3. KRILO 50IW - RAL9010 (PAR);;;
711080;ŠKARJE ZA IZRIVNO OKNO max.75kg, 1090-15;;;
711081;ŠKARJE ZA IZRIVNO OKNO max.55kg, 790-109;;;
711082;ŠKARJE ZA IZRIVNO OKNO max.90kg, 1300-18;;;
711091;TEČAJ ZA 50PI OX AG;;;
711094;TEČAJ ZA 50PI OX EL;;;
711096;TEČAJ ZA 50PI TITAN;;;
711098;TEČAJ ZA 50PI 9010;;;
711101H;NASAD ZA DVOKRILNO 63/70IW - A1K;;;
711102;NASAD ZA DVOKRILNO 63/70IW - B15K;;;
711105H;NASAD ZA DVOKRILNO 63/70IW - E28K;;;
711107;;;;
7111071013;CERNIERA A 2 ALI REGOLABILE IW V.RAL1013;;;
711108H;NASAD ZA DVOKRILNO 63/70IW - RAL9010;;;
712000;REGULATOR ZA PRITRDITEV PODBOJEV;;;
712003;PVC REGULATOR ZA MONTAŽO;;;
712004;OBJEMKA ZA STEKLODRŽAČ;;;
712005;DRENAŽNIK - ČRN;;;
712006;DRENAŽNIK - BELI;;;
712007;DRENAŽNIK Z ZAKLOPKO - ČRN;;;
712008;DRENAŽNIK Z ZAKLOPKO - BELI;;;
712010;ČEPI ZA ODKAPNO LETEV;;;
712011;ZAPONKA NOTRANJA ZA K1491 IN K1493;;;
712012;ZAPONKA ZUNANJA ZA K1491 IN K1493;;;
712020;ZAŠČITNI VOGALNIK IW;;;
712030;EKSCENTER ZA PRITRJEVANJE LESA 50IWOOD;;;
712032;REGULATOR ZA PRITRDITEV OKVIRJA 50IWOOD;;;
712035;PLOŠČICA ZA TEČAJ -50IWOOD;;;
712037;PODLOŽKA ZA NASAD MAICO 50IW00D;;;
712038;PAR PRIT.PLOŠČ.TEČAJEV 50IWOOD SIGENIA;;;
712039;CP CONTROPIASTRE CERN. AGB IWOOD;;;
712040;GRT PRIT. PLOŠČIC ZA SKRITE TEČAJE;;;
712060;EPDM VLOŽEK ZA STEKL. LETVICE;;;
712061;GUMICA ZA ST. LETVICO;;;
712090;ČEP ZA K713;;;
712091;ČEP ZA DVOKRILNO - PAR;;;
712094;***REGULATOR ZA 50PI-NADOMEŠČA 712032;;;
712144;PAR POKROVČEK ZA DVOKRILNO;;;
712145;;;;
712147;ČEPI ZA K306 80IWOOD;;;
712150;VOGALNIK ZA CENT. TESNILO 67IW;;;
712164;COPPIA TAPPI 2 ANTE NERI SERIE 50IWL;;;
712166;ČEPI ZA DVOKRILNO 56 IWL;;;
712168;ČEPI ZA STULP IWL;;;
712171;VOGAL ZA 809650;;;
712174;ČEPI ZA K2084 77IWL ČRNI;;;
712180;POKROVČEK ZA DVOKRILNO 45N - ČRNO (PAR);;;
712182;POKROVČEK ZA DVOKRILNO 45N ODP. VEN;;;
712190;VOGALNIK 45N;;;
712193;PAR POKROVČKI ZA KRILO K1530 ČRNO;;;
712194;PAR POKROVČKI ZA KRILO K1530  BELO;;;
712195;ČEPI ZA STULP 67IW;;;
712196;ČEPI ZA STULP 67IW BEL;;;
712197;ČEPI ZA STULP 77IW;;;
712198;ČEPI ZA STULP 77IW BEL;;;
712200;PVC REGULATOR ZA MONTAŽO;;;
712205;PAR PVC POKROVČKOV ZA STULP K1337 45N;;;
712240;KIT ZA VGRADNJO KOMARNIKA SC70;;;
7123071013;ANG X FERMAVETRI RAGG IW RAL1013;;;
712307DECL04;ANG X FERMAV RAGG IW DE CILIEGIO 317 70R;;;
712307DECL06;ANG X FERMAVETRI RAGG IW DECL06;;;
712307DECS01;ANG X FERMAVET RAGG IW DEC CAST 375 80R;;;
712307DENC07;ANG X FERMAVETRI RAGG IW DE NOCE 360 70R;;;
712307DENC09;ANG X FERMAVETRI RAGG IW DE NOCE 363 70R;;;
712307DEPN04;ANG X FERMAV RAGG IW DEPN04 PINO 319 80R;;;
712307DERN01;ANG X FERM RAGG IW RENOLIT CHIARO;;;
712307DERN02;ANG X FERM RAG IW QUERCIA SCURO 387 70/R;;;
712307DERV12;ANGOLO X FERMAV RAGG IW DEC ROV 398 87/R;;;
712307DERV17;ANG X FERMAV RAGG IW DERV17 R.S.498/137R;;;
712307GR;VOGALNIK ZA ZAOKROŽENO LETVICO - SUROVO;;;
712308;VOGALNIK ZA ZAOKROŽENO LETVICO - RAL9010;;;
712309;### PO NAROČILU;;;
712314;PODLOŽKA ZA STEKLO 50IWOOD;;;
712315;PODLOŽKA ZA STEKLO 50IWOOD;;;
712316;PODLOGA ZA STEKLO - OKVIR 67IW;;;
712317;PODLOGA ZA STEKLO - KRILO 67IW;;;
712318;PODLOGA ZA STEKLO OKVIR 77IW;;;
712319;PODLOGA ZA STEKLO KRILO 77IW;;;
712320;PODLOŽKA ZA STEKLO 26X2(modra);;;
712321;PODLOŽKA ZA STEKLO 26X3(rdeča);;;
712322;PODLOŽKA ZA STEKLO 26X4(rumena);;;
712323;PODLOŽKA ZA STEKLO 26X5(zelena);;;
712324;PODLOŽKA ZA STEKLO 26X6(črna);;;
712330;PODLOŽKA ZA STEKLO 30X2;;;
712331;PODLOŽKA ZA SZEKLO 30X3;;;
712332;PODLOŽKA ZA STEKLO 30X4;;;
712333;PODLOŽKA ZA STEKLO 30X5;;;
712334;PODLOŽKA ZA STEKLO 30X6;;;
712340;PODLOŽKA ZA STEKLO 77IWS;;;
712344;PODLOŽKA ZA STEKLO 24X6;;;
716000H;ZAPIRALO DODATNO;;;
716010H;ZAPIRALO ZA ENO KRILO;;;
716020H;ZAPIRALO ZA DVE KRILI 63/70IW;;;
716030H;ZAPIRALO ZA ENO KRILO - DESNO;;;
716040H;ZAPIRALO ZA ENO KRILO - LEVO;;;
716050H;ZAPIRALO ZA DVOKRILNO 50IW;;;
716060H;ZAPIRALO ZA ENO KRILO;;;
716065H;PREJEMNIK+PUŠA ZA ZASUN;;;
716070;KOMPLET ZAPIRAL ZA ENOKRILNO;;;
716080H;KOMPLET ZAPIRAL ZA DVOKRILNO;;;
716095;### PO NAROČILU;;;
716100;ZAPIRALO 1 KRILO ZA KLJUKO 717800;;;
716110;ZAPIRALO 2 KRILI ZA PROFIL K1237;;;
716120;ZAPIRALO 2 KRILI ZA KLJUKO 717800;;;
716200;DODATEK PROTIVLOMNI;;;
716201;GRT PROTIVLOMNA ZAŠČITA - KRILO IW;;;
716202;KIT PROTEZIONI ANTIEFFRAZIONE 2 ANTE IW;;;
716210;"DODATNI ""NASAD"" ZA PASIVNO KRILO IW";;;
716220;BLOKATOR BALK. VRAT IW;;;
717701H;### NOVA H47004-S1;;;
717703H;### NOVA H47004-R2;;;
717704H;### NOVA H47004-B1;;;
717705H;### NOVA H47004-B1;;;
717706H;### GLEJ NOV KATALOG;;;
717707H;### GLEJ NOV KAT. H47004-BARVA;;;
717708H;### NOVA H47004-W1;;;
717709H;### GLEJ NOV KATALOG;;;
717711H;### NOVA H48001-S1;;;
717713H;### NOVA H48001-R2;;;
717714H;KLJUKA OKENSKA DESNA - V.EL *;;;
717715H;### NOVA H48001-B1;;;
717716H;### GLEJ NOV KATALOG;;;
717717H;### GLEJ NOV KATALOG;;;
717718H;### NOVA H48001-W1;;;
717719H;### GLEJ NOV KATALOG;;;
717721H;### NOVA H48001-S1;;;
717723H;### NOVA H48001-R2;;;
717724H;KLJUKA OKENSKA LEVA - V.EL *;;;
717725H;### NOVA H48001-B1;;;
717726H;### GLEJ NOV KATALOG;;;
717727H;### GLEJ NOV KATALOG;;;
717728H;### NOVA H48001-W1;;;
717761H;###KLJUKA OKENSKA AR-KLJUČ- V.AG;;;
717765H;###*KLJUKA OKENSKA AR-KLJUČ- ČRNA;;;
717768H;###KLJUKA OKENSKA AR-KLJUČ- V.RAL9010;;;
717771H;###*KLJUKA OKENSKA DESNA-KLJUČ  -  V.AG;;;
717775H;###*KLJUKA OKENSKA DESNA-KLJUČ  -  V.EL;;;
717778H;###*KLJUKA OKENSKA DESNA-KLJUČ  - V.RAL9;;;
717781H;###*KLJUKA OKENSKA LEVA-KLJUČ  -  V.AG;;;
717785H;###*KLJUKA OKENSKA LEVA-KLJUČ  - V.EL;;;
717788H;###*KLJUKA OKENSKA LEVA-KLJUČ  - V.RAL90;;;
717800;ZAPIRALO ZA VGRADNJO ENOSMERNO;;;
717801;ZAPIRALO ZA VGRADNJO DVOSMERNO;;;
718000H;KIT OSNOVA ZA KOMBINIRANO ODPIRANJE;;;
718011H;KIT KOMBINIRANO ODPIRANJE - DESNO - A;;;
718012;KIT KOMBINIRANO ODPIRANJE - DESNO - B15K;;;
718015H;KIT KOMBINIRANO ODPIRANJE - DESNO - ČRN;;;
7180171013;1KIT CERN.+INC.DK DX.RAL1013;;;
718017H;KIT KOMBINIRANO ODPIRANJE - DESNO - BARV;;;
718018H;KIT KOMBINIRANO ODPIRANJE - DESNO - RAL9;;;
718019;KIT KOMBINIRANO ODPIRANJE - DESNO - VIV2;;;
718021H;KIT KOMBINIRANO ODPIRANJE - LEVO - A1K;;;
718022;KIT KOMBINIRANO ODPIRANJE - LEVO - B15K;;;
718025H;KIT KOMBINIRANO ODPIRANJE - LEVO - ČRNO;;;
7180271013;1KIT CERN.+INC.DK SX.RAL1013;;;
718027H;KIT KOMBINIRANO ODPIRANJE - LEVO - BARV;;;
718028H;KIT KOMBINIRANO ODPIRANJE - LEVO - RAL90;;;
718029;KIT KOMBINIRANO ODPIRANJE - LEVO - VIV21;;;
718030H;ŠKARJE DK 500;;;
718050H;ŠKARJE DK 600;;;
718070H;ŠKARJE DK 1000;;;
718090H;ŠKARJE DK 1500;;;
718111H;OKOVJE KOMB. DVOKRILNO - DESNO - A1K;;;
718112;*OKOVJE KOMB. DVOKRILNO - DESNO - B15K;;;
718115H;OKOVJE KOMB. DVOKRILNO - DESNO - ČRNO;;;
7181171013;1KIT CERN.+INC.+CAT.D DK DX.RAL1013;;;
718117H;OKOVJE KOMB. DVOKRILNO - DESNO -  BARVAN;;;
718118H;OKOVJE KOMB. DVOKRILNO - DESNO - RAL9010;;;
718119;*OKOVJE KOMB. DVOKRILNO - DESNO - VIV21;;;
718121H;OKOVJE KOMB. DVOKRILNO - LEVO - A1K;;;
718122;*OKOVJE KOMB. DVOKRILNO - LEVO - B15K;;;
718125H;OKOVJE KOMB. DVOKRILNO - LEVO - ČRNO;;;
7181271013;1KIT CERN.+INC.+CAT.D DK SX.RAL1013;;;
718127H;*OKOVJE KOMB. DVOKRILNO - LEVO - BARVAN;;;
718128H;OKOVJE KOMB. DVOKRILNO - LEVO - RAL9010;;;
718129;*OKOVJE KOMB. DVOKRILNO - LEVO - VIV21;;;
718131H;GRT. DK DVOKRILNO - DESNO - A1K;;;
718132;OKOVJE KOMB. DVOKRILNO - DESNO - B15K;;;
718135H;*OKOVJE KOMB. DVOKRILNO - DESNO - ČRNO;;;
718137A;*OKOVJE KOMB. DVOKRILNO - DESNO - BARVAN;;;
718138H;OKOVJE KOMB. DVOKRILNO - DESNO - RAL9010;;;
718139A;*OKOVJE KOMB. DVOKRILNO - DESNO - VIV21;;;
718141H;OKOVJE KOMB. DVOKRILNO - LEVO - A1K;;;
718145H;OKOVJE KOMB. DVOKRILNO - LEVO - ČRNO;;;
718147A;*OKOVJE KOMB. DVOKRILNO - LEVO - BARVAN;;;
718148H;OKOVJE KOMB. DVOKRILNO - LEVO - RAL9010;;;
718149A;*OKOVJE KOMB. DVOKRILNO - LEVO - VIV21;;;
718200;DODATEK VOGALNI;;;
718210H;STOP - ROČICA;;;
718221;VARNOSTNA KLJUČAVNICA S KLJUČEM - A1K;;;
718224;VARNOSTNA KLJUČAVNICA S KLJUČEM - E28K;;;
718300;#PO NAR.KVADRAT-POVEZAVA ZA KLJUKO;;;
718302;PUŠA ZA MONTAŽO KLJUKE;;;
718309;ČEPI ZA KF3650 67CL;;;
718335;KLJUKA ZA DRSNO  ČRNA;;;
718516;###KLJUKA ZA VRATA (PAR) + ROZETA TITAN;;;
718581;# PO NAROČILU POVEZAVA ZA KLJUKO 8X150;;;
718615;ROZETA ZA CILINDER PAR 67CL ČRNA;;;
718618;ROZETA ZA CILINDER PAR 67CL BELA;;;
719001H;ZATIKALO - A1K;;;
719005H;*ZATIKALO - ČRNO;;;
7190071013;2MECC.CRICCHETTO GP1 RAL1013;;;
719007A;*PO NAROČILU;;;
719008H;ZATIKALO - RAL9010;;;
719009A;*ZATIKALO - VIV21;;;
719010H;ŠKARJE ZA VENTUS;;;
719011;ZAPIRALO;;;
719015;### NOVA 718200 + 719011;;;
719020;POVEZAVA ZA KLJUKO;;;
719031;### NOVA 719051;;;
719034;### NOVA 719055;;;
719035;### NOVA 719055;;;
